Nama Pantai,Provinsi,Rating Angka,Link Google Maps,Latitude,Longitude,Predikat,Jumlah Ulasan,Ulasan 1,Ulasan 2,Ulasan 3,Ulasan 4,Ulasan 5,Kategori Pantai,Kategori 1,Kategori 2,Kategori 3,Kategori 4,Kategori 5
Pantai Baurung,Sulawesi Barat,4.3,https://www.google.com/maps/place/Pantai+Baurung/data=!4m7!3m6!1s0x2d9493d127f35d85:0x12cd2ca2f38bfcbb!8m2!3d-3.4882798!4d119.1768829!16s%2Fg%2F11fzbkyw1r!19sChIJhV3zJ9GTlC0Ru_yL86IszRI?authuser=0&hl=en&rclk=1,-3.4882798,119.1768829,biasa,28.0,fishing spot,scenery,Hylaa Ag  review ·  photos,Muh Yusuf  review ·  photo,,,,,,,
Pantai Desa Harapan Bengkulu Tengah,Bengkulu,4.3,https://www.google.com/maps/place/Pantai+Desa+Harapan+Bengkulu+Tengah/data=!4m7!3m6!1s0x2e36ad00557de723:0xa4be924393cfcedb!8m2!3d-3.7046169!4d102.2449854!16s%2Fg%2F11vr_lztmw!19sChIJI-d9VQCtNi4R287Pk0OSvqQ?authuser=0&hl=en&rclk=1,-3.7046169,102.2449854,biasa,11.0,bathe,,,,,,,,,,
Pantai Ancol Maras,Bengkulu,4.3,https://www.google.com/maps/place/Pantai+Ancol+Maras/data=!4m7!3m6!1s0x2e3654e91219ae97:0x5f5348251f8aa67f!8m2!3d-4.3397838!4d102.7736215!16s%2Fg%2F11hbll6_rf!19sChIJl64ZEulUNi4Rf6aKHyVIU18?authuser=0&hl=en&rclk=1,-4.3397838,102.7736215,biasa,133.0,beach,meatball stall,ancol beach,rock,fresh coconuts,,,,,,
Pantai Berkas Park,Bengkulu,4.3,https://www.google.com/maps/place/Pantai+Berkas+Park/data=!4m7!3m6!1s0x2e36b01fd98fbff3:0xb8dd80d54f9270f2!8m2!3d-3.7993615!4d102.2551106!16s%2Fg%2F11gd67324m!19sChIJ87-P2R-wNi4R8nCST9WA3bg?authuser=0&hl=en&rclk=1,-3.7993615,102.2551106,biasa,2896.0,coast,sunset,scenery,strategic location,beach cleanliness,,,,,,
Pantai Danau Nibung Desa Pasar Pedati,Bengkulu,4.3,https://www.google.com/maps/place/Pantai+Danau+Nibung+Desa+Pasar+Pedati/data=!4m7!3m6!1s0x2e36ad39c8d4229f:0xb05cc153736b7b7!8m2!3d-3.7323196!4d102.2477382!16s%2Fg%2F11tjv23g_0!19sChIJnyLUyDmtNi4Rt7c2NxXMBQs?authuser=0&hl=en&rclk=1,-3.7323196,102.2477382,biasa,20.0,beach,atmosphere,tree,,,,,,,,
Takisung Beach,Kalimantan Selatan,4.3,https://www.google.com/maps/place/Takisung+Beach/data=!4m7!3m6!1s0x2de6e7c96b5482f5:0x7472c316d3801147!8m2!3d-3.8683788!4d114.6094649!16s%2Fg%2F11rxrmt9hv!19sChIJ9YJUa8nn5i0RRxGA0xbDcnQ?authuser=0&hl=en&rclk=1,-3.8683788,114.6094649,biasa,167.0,banana boat,beach cleanliness,umbrella and mat rental,sunset,life jacket rental,,,,,,
Pantai Tj. Benoa,Bali,4.3,https://www.google.com/maps/place/Pantai+Tj.+Benoa/data=!4m7!3m6!1s0x2dd243baf160f227:0x43adf7ca69dd4cdc!8m2!3d-8.7605624!4d115.2233375!16s%2Fg%2F1q5bkq4pj!19sChIJJ_Jg8bpD0i0R3Ezdacr3rUM?authuser=0&hl=en&rclk=1,-8.7605624,115.2233375,biasa,265.0,sea turtles 28,turtle island 11,banana boat 11,water games 27,jetski 13,,,,,,
Pantai Purnama,Bali,4.3,https://www.google.com/maps/place/Pantai+Purnama/data=!4m7!3m6!1s0x2dd215148c93693d:0x385d0c1b1fbff51b!8m2!3d-8.6192976!4d115.3099717!16s%2Fg%2F11bvt2s09y!19sChIJPWmTjBQV0i0RG_W_HxsMXTg?authuser=0&hl=en&rclk=1,-8.6192976,115.3099717,biasa,930.0,melasti ceremony 12,black sand beach 12,waves 22,black volcanic sand 2,sunrise 20,,,,,,
Pantai Kayu Putih,Bali,4.3,https://www.google.com/maps/place/Pantai+Kayu+Putih/data=!4m7!3m6!1s0x2dd24775e701a31b:0xc6b32c03843cee15!8m2!3d-8.6707513!4d115.1427902!16s%2Fg%2F11cjk45ms8!19sChIJG6MB53VH0i0RFe48hAMss8Y?authuser=0&hl=en&rclk=1,-8.6707513,115.1427902,biasa,506.0,bridge 16,big waves 5,surfing 6,atmosphere 6,photo spot 2,,,,,,
Jerman Beach,Bali,4.3,https://www.google.com/maps/place/Jerman+Beach/data=!4m7!3m6!1s0x2dd244206469dc8b:0x2bb10dfb9b18e426!8m2!3d-8.7355582!4d115.1626973!16s%2Fg%2F11f5d95v57!19sChIJi9xpZCBE0i0RJuQYm_sNsSs?authuser=0&hl=en&rclk=1,-8.7355582,115.1626973,biasa,950.0,statue 29,surfing 18,airplane view 12,photo spots 4,warungs 11,,,,,,
Tapandullu Beach,Sulawesi Barat,4.3,https://www.google.com/maps/place/Tapandullu+Beach/data=!4m7!3m6!1s0x2d92d6eda87114f3:0xe02499af70d97403!8m2!3d-2.6692129!4d118.79267!16s%2Fg%2F11g8fxdrn2!19sChIJ8xRxqO3Wki0RA3TZcK-ZJOA?authuser=0&hl=en&rclk=1,-2.6692129,118.79267,biasa,311.0,gazebo,banana boat,prayer room,sea view,photo spots,,,,,,
Pantai Indah Lestari,Kalimantan Selatan,4.3,https://www.google.com/maps/place/Pantai+Indah+Lestari/data=!4m7!3m6!1s0x2de8a27bd8cd4d45:0x3a23b0b9664cd0ce!8m2!3d-3.6604337!4d115.797087!16s%2Fg%2F11g6ytc0rg!19sChIJRU3N2Hui6C0RztBMZrmwIzo?authuser=0&hl=en&rclk=1,-3.6604337,115.797087,biasa,27.0,snorkeling,Abang psb  review ·  photo,Aji Ghanden  reviews ·  photo,devy ratnasari  reviews ·  photos,Hairul  reviews,,,,,,
DESA WISATA PANTAI BATU PUTIH,Bengkulu,4.3,https://www.google.com/maps/place/DESA+WISATA+PANTAI+BATU+PUTIH/data=!4m7!3m6!1s0x2e37b101bb5c7a9b:0x4822dd96e8484ed3!8m2!3d-4.5049799!4d102.9538555!16s%2Fg%2F11js3pmp21!19sChIJm3pcuwGxNy4R005I6JbdIkg?authuser=0&hl=en&rclk=1,-4.5049799,102.9538555,biasa,4.0,,,,,,,,,,,
Pantai Muara Kedurang,Bengkulu,4.3,https://www.google.com/maps/place/Pantai+Muara+Kedurang/data=!4m7!3m6!1s0x2e37b9899174f9f7:0x938c3bb8afd93dc0!8m2!3d-4.5277764!4d103.0193262!16s%2Fg%2F11f3t3qbgw!19sChIJ9_l0kYm5Ny4RwD3Zr7g7jJM?authuser=0&hl=en&rclk=1,-4.5277764,103.0193262,biasa,62.0,rocky beach,river mouth,shady environment,family tourism,rock,,,,,,
Wisata pantai Paradise,Bengkulu,4.3,https://www.google.com/maps/place/Wisata+pantai+Paradise/data=!4m7!3m6!1s0x2e33e9f803530ce1:0x88e438c9f048de1b!8m2!3d-3.4083859!4d101.8635084!16s%2Fg%2F11ty6zbhyr!19sChIJ4QxTA_jpMy4RG95I8Mk45Ig?authuser=0&hl=en&rclk=1,-3.4083859,101.8635084,biasa,37.0,beach cleanliness,sunset,atmosphere,music,message,,,,,,
Pantai Tapak Balai,Bengkulu,4.3,https://www.google.com/maps/place/Pantai+Tapak+Balai/data=!4m7!3m6!1s0x2e31568e55555555:0xbe6672006776f907!8m2!3d-3.5817512!4d102.1143449!16s%2Fg%2F11bw2jg_jq!19sChIJVVVVVY5WMS4RB_l2ZwByZr4?authuser=0&hl=en&rclk=1,-3.5817512,102.1143449,biasa,146.0,es kelapa muda,sound of waves,seaside,relaxing place,sunset,,,,,,
Pantai Sekunyit,Bengkulu,4.3,https://www.google.com/maps/place/Pantai+Sekunyit/data=!4m7!3m6!1s0x2e37e57b7333b745:0x752b916f68106405!8m2!3d-4.7688009!4d103.3216733!16s%2Fg%2F11cn3pt010!19sChIJRbczc3vlNy4RBWQQaG-RK3U?authuser=0&hl=en&rclk=1,-4.7688009,103.3216733,biasa,217.0,white sand,beach atmosphere,attractions,cleanliness,government,,,,,,
Pantai panjang bengkulu,Bengkulu,4.3,https://www.google.com/maps/place/Pantai+panjang+bengkulu/data=!4m7!3m6!1s0x2e36b1fcac37fe07:0xa35602de8642a603!8m2!3d-3.7928451!4d102.2607641!16s%2Fg%2F11k4kc49ks!19sChIJB_43rPyxNi4RA6ZCht4CVqM?authuser=0&hl=en&rclk=1,-3.7928451,102.2607641,biasa,388.0,Panjang Beach,big waves,free entry,playing in the water,white sand,,,,,,
Wisata Pantai Mangrove Ampallas,Sulawesi Barat,4.3,https://www.google.com/maps/place/Wisata+Pantai+Mangrove+Ampallas/data=!4m7!3m6!1s0x2d92dc3c970a580d:0xd13d4f025343a247!8m2!3d-2.630284!4d118.981143!16s%2Fg%2F11c70c99wn!19sChIJDVgKlzzcki0RR6JDUwJPPdE?authuser=0&hl=en&rclk=1,-2.630284,118.981143,biasa,21.0,Nirwana  Local Guide ·  reviews ·  photos,Marsono  Local Guide ·  reviews ·  photos,Arhy Pue Dollah  reviews ·  photos,Muhammad Ghofranpradana  reviews,adi pratama  reviews ·  photos,,,,,,
Pantai Kampung Solor,Nusa Tenggara Timur,4.3,https://www.google.com/maps/place/Pantai+Kampung+Solor/data=!4m7!3m6!1s0x2c569cf3067f9153:0x15b89c9e3a3ef74f!8m2!3d-10.1581925!4d123.5805602!16s%2Fg%2F11fxccmjjm!19sChIJU5F_BvOcViwRT_c-Op6cuBU?authuser=0&hl=en&rclk=1,-10.1581925,123.5805602,biasa,23.0,Eroz 11 Local Guide · 26 reviews · 2 photos,Marselina Kase 2 reviews · 1 photo,,,,,,,,,
Pantai Tanjung Dewa,Kalimantan Selatan,4.3,https://www.google.com/maps/place/Pantai+Tanjung+Dewa/data=!4m7!3m6!1s0x2de71d8a424f2325:0xe31888491e602fb1!8m2!3d-4.0648567!4d114.6279662!16s%2Fg%2F11l5dxyf_v!19sChIJJSNPQood5y0RsS9gHkmIGOM?authuser=0&hl=en&rclk=1,-4.0648567,114.6279662,biasa,26.0,Base Camping  reviews ·  photos,CIKITA NATALIA BR SITORUS  photo,fathurrahman azhari  reviews ·  photos,,,,,,,,
Pantai Pagatan,Kalimantan Selatan,4.3,https://www.google.com/maps/place/Pantai+Pagatan/data=!4m7!3m6!1s0x2de8bc3b6c646375:0x123b243405a95e3e!8m2!3d-3.6125198!4d115.9326613!16s%2Fg%2F11b6wj9_gj!19sChIJdWNkbDu86C0RPl6pBTQkOxI?authuser=0&hl=en&rclk=1,-3.6125198,115.9326613,biasa,2967.0,beach,clean beach,gazebo,pagatan beach,leisure,,,,,,
Angsana Beach,Kalimantan Selatan,4.3,https://www.google.com/maps/place/Angsana+Beach/data=!4m7!3m6!1s0x2de626ebe1cd8b4d:0xcd2bd9049aa15ce9!8m2!3d-3.7709309!4d115.5951221!16s%2Fg%2F1q66yqxrd!19sChIJTYvN4esm5i0R6VyhmgTZK80?authuser=0&hl=en&rclk=1,-3.7709309,115.5951221,biasa,1682.0,Angsana Beach,banana boat,coral reef,oil palms,ATV,,,,,,
Pantai Sungai Jawi,Kalimantan Barat,4.3,https://www.google.com/maps/place/Pantai+Sungai+Jawi/data=!4m7!3m6!1s0x2e05179851ec60c7:0x39aad4698eea343!8m2!3d-1.910148!4d110.0130947!16s%2Fg%2F11tn2p23vc!19sChIJx2DsUZgXBS4RQ6PumEatmgM?authuser=0&hl=en&rclk=1,-1.910148,110.0130947,biasa,30.0,cleanliness,Fadlan Sq  reviews ·  photos,Siti anisa  reviews ·  photos,dogom anou  reviews,Yusuf TemuLawak  reviews ·  photos,,,,,,
Pantai Family,Sumatera Selatan,4.3,https://www.google.com/maps/place/Pantai+Family/data=!4m7!3m6!1s0x2e2d252c09b6dd57:0xf8387b5aa62b64d3!8m2!3d-1.9120342!4d100.8581705!16s%2Fg%2F11rhrt55s8!19sChIJV922CSwlLS4R02Qrplp7OPg?authuser=0&hl=en&rclk=1,-1.9120342,100.8581705,biasa,334.0,beach,beach cleanliness,family beach,photo spots,free entry,,,,,,
Pantai Tanjung Layar Putih,Sulawesi Selatan,4.3,https://www.google.com/maps/place/Pantai+Tanjung+Layar+Putih/data=!4m7!3m6!1s0x2dbf1db00ddda137:0x98b716f9db61047e!8m2!3d-5.1913364!4d119.3824746!16s%2Fg%2F11c2k6q7gv!19sChIJN6HdDbAdvy0RfgRh2_kWt5g?authuser=0&hl=en&rclk=1,-5.1913364,119.3824746,biasa,558.0,sunset,river mouth,beach cleanliness,gazebo,prayer room,,,,,,
pantai Bara' UjungLero,Sulawesi Selatan,4.3,https://www.google.com/maps/place/pantai+Bara%27+UjungLero/data=!4m7!3m6!1s0x2d95a357f99c51e9:0x66081057507df09!8m2!3d-4.0417335!4d119.5922586!16s%2Fg%2F11g6rcpq2x!19sChIJ6VGc-VejlS0RCd8HdQWBYAY?authuser=0&hl=en&rclk=1,-4.0417335,119.5922586,biasa,58.0,Rizaldi Zaldy  review ·  photo,Said Beken  review,,,,,,,,,
Pantai Salopi,Sulawesi Selatan,4.3,https://www.google.com/maps/place/Pantai+Salopi/data=!4m7!3m6!1s0x2d9460c1568bd819:0xfebe9b407777247b!8m2!3d-3.5215298!4d119.4929373!16s%2Fg%2F11c6f067vl!19sChIJGdiLVsFglC0ReyR3d0Cbvv4?authuser=0&hl=en&rclk=1,-3.5215298,119.4929373,biasa,54.0,comfortable place,relaxing,Muhammad Syarmin  reviews ·  photos,Idul akbar channel  reviews ·  photos,HAMZAH MUSLIM  reviews ·  photos,,,,,,
Enu Beach,Sulawesi Tengah,4.3,https://www.google.com/maps/place/Enu+Beach/data=!4m7!3m6!1s0x2d8bb5456ec619c7:0x8a1d285064488b6b!8m2!3d-0.5343225!4d119.7776907!16s%2Fg%2F11c54rktgq!19sChIJxxnGbkW1iy0Ra4tIZFAoHYo?authuser=0&hl=en&rclk=1,-0.5343225,119.7776907,biasa,390.0,rocks,sunset,coral reefs,beach cleanliness,sea view,,,,,,
Pantai Wisata Pangi Masaingi,Sulawesi Tengah,4.3,https://www.google.com/maps/place/Pantai+Wisata+Pangi+Masaingi/data=!4m7!3m6!1s0x2d8bcb68c2d90c35:0x97fa4fc164054c9d!8m2!3d-0.5841723!4d119.7901157!16s%2Fg%2F11fmxswns1!19sChIJNQzZwmjLiy0RnUwFZMFP-pc?authuser=0&hl=en&rclk=1,-0.5841723,119.7901157,biasa,343.0,beach,gazebo,coconut trees,beach cleanliness,swimming in the sea,,,,,,
Zakat Beach,Bengkulu,4.3,https://www.google.com/maps/place/Zakat+Beach/data=!4m7!3m6!1s0x2e36b02c66d02c25:0x7e4b17bd1364be42!8m2!3d-3.782286!4d102.2597604!16s%2Fg%2F11g6b3jlcx!19sChIJJSzQZiywNi4RQr5kE70XS34?authuser=0&hl=en&rclk=1,-3.782286,102.2597604,biasa,849.0,bath,swimming at the beach,banana boat,safe for swimming,shower area,,,,,,
Pantai PB JUNGKAT,Kalimantan Barat,4.3,https://www.google.com/maps/place/Pantai+PB+JUNGKAT/data=!4m7!3m6!1s0x31e2a1c400455645:0x7d5693319818a6a6!8m2!3d0.0638996!4d109.1915203!16s%2Fg%2F11nghb715k!19sChIJRVZFAMSh4jERpqYYmDGTVn0?authuser=0&hl=en&rclk=1,0.0638996,109.1915203,biasa,38.0,relaxing place,cleanliness,karaoke,nature,atmosphere,,,,,,
Pantai Teluk Mak Jantu,Kalimantan Barat,4.3,https://www.google.com/maps/place/Pantai+Teluk+Mak+Jantu/data=!4m7!3m6!1s0x31e37373ffb370fb:0x1e95856b2ebe5094!8m2!3d0.8652454!4d108.9038323!16s%2Fg%2F11k0qfnldq!19sChIJ-3Cz_3Nz4zERlFC-LmuFlR4?authuser=0&hl=en&rclk=1,0.8652454,108.9038323,biasa,49.0,sea view,photo spot,fishing,island,recreation spot,,,,,,
Pantai Manikin,Nusa Tenggara Timur,4.3,https://www.google.com/maps/place/Pantai+Manikin/data=!4m7!3m6!1s0x2c56824e05ab1d79:0xc5f42aa6880a6a9f!8m2!3d-10.1252066!4d123.6740469!16s%2Fg%2F11g65btgc0!19sChIJeR2rBU6CViwRn2oKiKYq9MU?authuser=0&hl=en&rclk=1,-10.1252066,123.6740469,biasa,226.0,,,,,,,,,,,
Pantai Ena Gera,Nusa Tenggara Timur,4.3,https://www.google.com/maps/place/Pantai+Ena+Gera/data=!4m7!3m6!1s0x2db2c6c4c878219d:0x4b756313e0d14dca!8m2!3d-8.8914197!4d121.2046869!16s%2Fg%2F11bxdxml21!19sChIJnSF4yMTGsi0Ryk3R4BNjdUs?authuser=0&hl=en&rclk=1,-8.8914197,121.2046869,biasa,62.0,tour 3,clean water 2,toilet 2,view 2,cleanliness 2,,,,,,
Pantai Anging Mammiri,Sulawesi Selatan,4.3,https://www.google.com/maps/place/Pantai+Anging+Mammiri/data=!4m7!3m6!1s0x2dbf1d09ed927acb:0x55410de5e97d1932!8m2!3d-5.1806802!4d119.3893833!16s%2Fg%2F11c0pysrv9!19sChIJy3qS7Qkdvy0RMhl96eUNQVU?authuser=0&hl=en&rclk=1,-5.1806802,119.3893833,biasa,682.0,gazebo,sea water bath,huts for rent,family recreation spot,comfortable atmosphere,,,,,,
Pantai Indah Bosowa,Sulawesi Selatan,4.3,https://www.google.com/maps/place/Pantai+Indah+Bosowa/data=!4m7!3m6!1s0x2dbf1d895a49ebe7:0xa3149ee1b45b7cb2!8m2!3d-5.164686!4d119.3880937!16s%2Fg%2F11mk5rbpy0!19sChIJ5-tJWokdvy0RsnxbtOGeFKM?authuser=0&hl=en&rclk=1,-5.164686,119.3880937,biasa,919.0,beach,beach cleanliness,gazebo,prayer room,sunset,,,,,,
Pantai Topejawa Takalar,Sulawesi Selatan,4.3,https://www.google.com/maps/place/Pantai+Topejawa+Takalar/data=!4m7!3m6!1s0x2dbed608ed24e331:0xd37460940614fdc3!8m2!3d-5.509035!4d119.431049!16s%2Fg%2F11h9rfgf4z!19sChIJMeMk7QjWvi0Rw_0UBpRgdNM?authuser=0&hl=en&rclk=1,-5.509035,119.431049,biasa,877.0,gazebos,topejawa beach,area,slide rides,play rides,,,,,,
Padang Betuah Beach,Bengkulu,4.3,https://www.google.com/maps/place/Padang+Betuah+Beach/data=!4m7!3m6!1s0x2e3152d596e0d6d9:0x484dbe15b09fa895!8m2!3d-3.6540292!4d102.2068603!16s%2Fg%2F11csb12vst!19sChIJ2dbgltVSMS4RlaifsBW-TUg?authuser=0&hl=en&rclk=1,-3.6540292,102.2068603,biasa,316.0,lake,cliffs,photo spots,sea view,beach,,,,,,
Pantai Nipah-Nipah,Kalimantan Timur,4.3,https://www.google.com/maps/place/Pantai+Nipah-Nipah/data=!4m7!3m6!1s0x2df13f2fc4cc79df:0xa3fd46179f35a69e!8m2!3d-1.296129!4d116.7606293!16s%2Fg%2F11b826pd4y!19sChIJ33nMxC8_8S0RnqY1nxdG_aM?authuser=0&hl=en&rclk=1,-1.296129,116.7606293,biasa,628.0,Nipah-Nipah Beach,photo spots,photos,coconut ice,prayer room,,,,,,
Pantai LOGPON,Gorontalo,4.3,https://www.google.com/maps/place/Pantai+LOGPON/data=!4m7!3m6!1s0x3279510be521d60f:0x2dd78ee1ee71142d!8m2!3d0.9124799!4d122.9499483!16s%2Fg%2F11f73tvcq4!19sChIJD9Yh5QtReTIRLRRx7uGO1y0?authuser=0&hl=en&rclk=1,0.9124799,122.9499483,biasa,48.0,E L  review ·  photo,Roy .T.chanel  review,,,,,,,,,
Pantai Germanium Bulawa,Gorontalo,4.3,https://www.google.com/maps/place/Pantai+Germanium+Bulawa/data=!4m7!3m6!1s0x327f31d5eff5ae4b:0x8be61efbfd733070!8m2!3d0.3380533!4d123.2509753!16s%2Fg%2F11lq32f22_!19sChIJS67179UxfzIRcDBz_fse5os?authuser=0&hl=en&rclk=1,0.3380533,123.2509753,biasa,6.0,Abdul Abdul  review,Sitti Munsyirah M. Ayuba  review,Rahmiyati Talib  photo,,,,,,,,
Talaga Beach,Pulau Buru,4.3,https://www.google.com/maps/place/Talaga+Beach/data=!4m7!3m6!1s0x2d726d781ab7e775:0xd31801d83c6ce0e6!8m2!3d-3.2796884!4d127.1167617!16s%2Fg%2F11f3bcv1wr!19sChIJdee3Gnhtci0R5uBsPNgBGNM?authuser=0&hl=en&rclk=1,-3.2796884,127.1167617,biasa,96.0,relaxing atmosphere 2,cleanliness 2,green 2,Eka Yanti 1 review,Reza Heluth 2 reviews · 1 photo,,,,,,
Pantai AKO Jikumerasa,Pulau Buru,4.3,https://www.google.com/maps/place/Pantai+AKO+Jikumerasa/data=!4m7!3m6!1s0x2d7216c383159143:0x312b6ceb65889f78!8m2!3d-3.1634608!4d127.0233468!16s%2Fg%2F11dyzdj0tp!19sChIJQ5EVg8MWci0ReJ-IZetsKzE?authuser=0&hl=en&rclk=1,-3.1634608,127.0233468,biasa,42.0,beach 7,,,,,,,,,,
Pantai Batu Bedaun,Bangka Belitung,4.3,https://www.google.com/maps/place/Pantai+Batu+Bedaun/data=!4m7!3m6!1s0x2e22f48c24b7458d:0x823a28d7152e01cd!8m2!3d-1.8202625!4d106.1188393!16s%2Fg%2F11b6bkb190!19sChIJjUW3JIz0Ii4RzQEuFdcoOoI?authuser=0&hl=en&rclk=1,-1.8202625,106.1188393,biasa,1080.0,gazebo,swimming pool,gazebo rental,clean pool,family recreation spot,,,,,,
Pasir Padi Beach,Bangka Belitung,4.3,https://www.google.com/maps/place/Pasir+Padi+Beach/data=!4m7!3m6!1s0x2e22bf6548a5518b:0xfc3220ff8b25a8b0!8m2!3d-2.107672!4d106.1687861!16s%2Fm%2F010hktfd!19sChIJi1GlSGW_Ii4RsKgli_8gMvw?authuser=0&hl=en&rclk=1,-2.107672,106.1687861,biasa,1974.0,pasir padi beach,rice sand,area,coconut ice,gentle beach,,,,,,
Waterfront Sekayu,Sumatera Selatan,4.3,https://www.google.com/maps/place/Waterfront+Sekayu/data=!4m7!3m6!1s0x2e3a8ddc95d16b69:0x55aa4214fa21965a!8m2!3d-2.8758635!4d103.8316168!16s%2Fg%2F11by_gsd46!19sChIJaWvRldyNOi4RWpYh-hRCqlU?authuser=0&hl=en&rclk=1,-2.8758635,103.8316168,biasa,827.0,river,view of musi river,leisure,annual beach,shade trees,,,,,,
Pantai Ujung Suso,Sulawesi Selatan,4.3,https://www.google.com/maps/place/Pantai+Ujung+Suso/data=!4m7!3m6!1s0x2d91a85aadbb4089:0x44626ca558599132!8m2!3d-2.6369678!4d120.745883!16s%2Fg%2F11fzc47t_b!19sChIJiUC7rVqokS0RMpFZWKVsYkQ?authuser=0&hl=en&rclk=1,-2.6369678,120.745883,biasa,354.0,gazebo,area,banana boat,wide sand,statue,,,,,,
Pantai Kuma,Nusa Tenggara Timur,4.3,https://www.google.com/maps/place/Pantai+Kuma/data=!4m7!3m6!1s0x2dad477992edbf4d:0x3e10934f305a7819!8m2!3d-8.8139753!4d121.9736414!16s%2Fg%2F11fl0y1lnh!19sChIJTb_tknlHrS0RGXhaME-TED4?authuser=0&hl=en&rclk=1,-8.8139753,121.9736414,biasa,19.0,rock 3,beautiful 2,Hasanuddin 3 reviews · 4 photos,Aldyano Gedho 1 review · 21 photos,Mega Rajo 1 review · 9 photos,,,,,,
Pantai Viral Kali Ancar,Nusa Tenggara Barat,4.3,https://www.google.com/maps/place/Pantai+Viral+Kali+Ancar/data=!4m7!3m6!1s0x2dcdc1d0e52fa51d:0x887221b8f8d233d2!8m2!3d-8.5879375!4d116.0723125!16s%2Fg%2F11v0z0hc9k!19sChIJHaUv5dDBzS0R0jPS-Lghcog?authuser=0&hl=en&rclk=1,-8.5879375,116.0723125,biasa,76.0,sunset 15,beach 7,beach cleanliness 2,quiet atmosphere 3,cost 2,,,,,,
Pantai Pasir Sisik Kendawangan,Kalimantan Barat,4.3,https://www.google.com/maps/place/Pantai+Pasir+Sisik+Kendawangan/data=!4m7!3m6!1s0x2e0f858d522e270f:0x497410d300d4be44!8m2!3d-2.4311245!4d110.1533182!16s%2Fg%2F11mvrp1j0h!19sChIJDycuUo2FDy4RRL7UANMQdEk?authuser=0&hl=en&rclk=1,-2.4311245,110.1533182,biasa,18.0,Waradana Dana  review,ERICK NURDIANSYAH  review ·  photo,Setalang industri atsiri Setalang  review,Johannes Baptista  review ·  photos,,,,,,,
Pantai Lawata Bima,Nusa Tenggara Barat,4.3,https://www.google.com/maps/place/Pantai+Lawata+Bima/data=!4m7!3m6!1s0x2db58986f5c85239:0xf7e175d08d54ac1b!8m2!3d-8.4716507!4d118.7110724!16s%2Fg%2F11bzwp_gyn!19sChIJOVLI9YaJtS0RG6xUjdB14fc?authuser=0&hl=en&rclk=1,-8.4716507,118.7110724,biasa,844.0,beauty of the beach 7,close to city center 4,banana boat 2,scenery 21,photo spots 3,,,,,,
Ekas Beach,Nusa Tenggara Barat,4.3,https://www.google.com/maps/place/Ekas+Beach/data=!4m7!3m6!1s0x2dcc544e6956debb:0x77d8c51bca7a48c9!8m2!3d-8.8736656!4d116.4550889!16s%2Fg%2F11b7fb5j89!19sChIJu95WaU5UzC0RyUh6yhvF2Hc?authuser=0&hl=en&rclk=1,-8.8736656,116.4550889,biasa,662.0,waves 15,floating cafe 7,white sand 14,lobster farming 4,floating fish cages 3,,,,,,
Pantai Elak Elak,Nusa Tenggara Barat,4.3,https://www.google.com/maps/place/Pantai+Elak+Elak/data=!4m7!3m6!1s0x2dcd974e59ad0b2f:0x267fd952b1a11e!8m2!3d-8.7304684!4d115.9662355!16s%2Fg%2F11cjh_3f63!19sChIJLwutWU6XzS0RHqGxUtl_JgA?authuser=0&hl=en&rclk=1,-8.7304684,115.9662355,biasa,425.0,waves 13,white sand 16,clean beach 20,sunset view 6,snorkel 12,,,,,,
Pantai Burung Mandi,Bangka Belitung,4.3,https://www.google.com/maps/place/Pantai+Burung+Mandi/data=!4m7!3m6!1s0x2e10c58e416e3ba9:0x7d3a512d1aa8c2d9!8m2!3d-2.7392873!4d108.2478226!16s%2Fg%2F11b6tc_c4q!19sChIJqTtuQY7FEC4R2cKoGi1ROn0?authuser=0&hl=en&rclk=1,-2.7392873,108.2478226,biasa,436.0,vihara,fishing boats,fisherman,young coconut,prayer room,,,,,,
"Palm Beach (Pak Lotay), Singkawang",Kalimantan Barat,4.3,"https://www.google.com/maps/place/Palm+Beach+%28Pak+Lotay%29,+Singkawang/data=!4m7!3m6!1s0x31e30b4d5b0716bf:0x7301c64a30aa5cdb!8m2!3d0.8557255!4d108.8904108!16s%2Fg%2F11cn5nc8w_!19sChIJvxYHW00L4zER21yqMErGAXM?authuser=0&hl=en&rclk=1",0.8557255,108.8904108,biasa,622.0,area,beach cleanliness,gazebo,pristine beach,huts,,,,,,
PANTAI SUNGAI TENGAR,Kalimantan Barat,4.3,https://www.google.com/maps/place/PANTAI+SUNGAI+TENGAR/data=!4m7!3m6!1s0x2e0f8623d94bb7c5:0x587009d551969d41!8m2!3d-2.3626175!4d110.1465088!16s%2Fg%2F11f0wnc5wf!19sChIJxbdL2SOGDy4RQZ2WUdUJcFg?authuser=0&hl=en&rclk=1,-2.3626175,110.1465088,biasa,85.0,cleanliness,Nur Hidayat  reviews ·  photo,"Cahyana Wiyana , reviews · , photos",Yunus Muhammad  reviews,Azra Zoldyck  reviews,,,,,,
